,title,plot,genre
3203616,The Cobbler,"A cobbler, bored of his everyday life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way.::Ubaid Samadi / edited by statmanjeff",
0031473,Idiot's Delight,A group of disparate travelers are caught and thrown together in a posh Alpine hotel when the borders are closed at the beginning of World War II.::duke1029@aol.com,romantic-comedy
2180411,Into the Woods,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.::Keith Simanton,
0097165,Dead Poets Society,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,
2058107,The Railway Man,"A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him.::Anonymous",
0167260,The Lord of the Rings: The Return of the King,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.::ahmetkozan,
0024130,Hold Your Man,A woman is sent to a reformatory when her con artist lover flees after killing a man during a botched blackmail scheme.,
0180093,Requiem for a Dream,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.::someguy,
3741346,Real Rob,Centers around comedian Rob Schneider's real life while living in Hollywood.::Anonymous,
0087482,Irreconcilable Differences,"Alternating between the past and the present, a precocious little girl sues her selfish, career-driven parents for emancipation, surprising them both.::mystic80",romantic-comedy
0399146,A History of Violence,"A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core in this action thriller.::Kenneth Chisholm",
0036775,Double Indemnity,An insurance representative lets himself be talked by a seductive housewife into a murder/insurance fraud scheme that arouses the suspicion of an insurance investigator.,
6527576,Adam Sandler: Steve Polychronopolous,"The music video of the hit Adam Sandler song ""Steve Polychronopolous"" from his 1996 album What The Hell Happened To Me.::Christian Frates",
0112508,Billy Madison,"In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.::Mystic",
3319730,The Mercy,The incredible story of amateur sailor Donald Crowhurst and his solo attempt to circumnavigate the globe. The struggles he confronted on the journey while his family awaited his return is one of the most enduring mysteries of recent times.::Anonymous,
0089062,Dutch Girls,"An adolescent British field hockey team goes to Holland, where they find something far more interesting than tulips and windmills - hot, sexy women! They are so busy chasing girls that they forget all about their hockey match.::Fryingham",romantic-comedy
1517489,Spy Kids 4-D: All the Time in the World,"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world.::Moviedude346",
0298685,Performance,An anthology series of various plays and dramatic performances.::Hailey-7,
0107818,Philadelphia,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.::Kenneth Chisholm",
10682266,Hubie Halloween - IMDb,"Despite his devotion to his hometown of Salem, (and its Halloween celebration), Hubie Dubois is a figure of mockery for kids and adults alike. But this year, something is going bump in the night, and it's up to Hubie to save Halloween.",
12560244,SF8,"SF8 revolves around people who dream of a perfect society. It tackles the themes of artificial intelligence, augmented reality, virtual reality, robots, games, fantasy, horror, superpowers and disasters.",romantic-comedy
1156398,Zombieland,"A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.::Anonymous",
0091763,Platoon,A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.::Oliver Turnbull,
0271263,Eight Crazy Nights,"Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.::Sam",
0053604,The Apartment,"A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.::Anonymous",romantic-comedy
0405159,Million Dollar Baby,A determined woman works with a hardened boxing trainer to become a professional.::Anonymous,
0021027,The King,"The king is a juvenile dolt who tries the patience of the shrewish queen. While she's in the throne room awaiting him, he's outside playing with guns, drilling his soldiers, and dallying with the wife of a new minister. The queen catches him kissing her, her husband figures out that something fishy is going on, and the king tries his best to proceed with his plans for a night out. The queen contrives to keep him cuffed in the bedroom: king, queen, minister, and coquette end up in a game of musical beds. Will his royal highness get his night out?::<jhailey@hotmail.com>",
1979376,Toy Story 4,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",
0295427,The Master of Disguise,An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.::Anonymous,
0804492,The Hottie & the Nottie,A woman agrees to go on a date with a man only if he finds a suitor for her unattractive best friend.,romantic-comedy
0080850,He Knows You're Alone,"A young bride-to-be is being stalked upon by a serial killer in Staten Island. She gets help from a former lover, but will they manage to escape?::Homme A. Piest <piest@pobox.leidenuniv.nl>",
1879016,Operation Mincemeat - IMDb,"During WWII, two intelligence officers use a corpse and false papers to outwit German troops.::Anonymous",
0077025,Holocaust,The saga of a Jewish family's struggle to survive the horror of Nazi Germany's systematic marginalization and extermination of their community.::Kenneth Chisholm,
4729430,Klaus,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.::Netflix",
0162222,Cast Away,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.::Noah Orent,
12477838,Heart on Your Sleeve,,romantic-comedy
0339034,From Justin to Kelly,"A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing.::Daniel Jos. Leary",romantic-comedy
0110357,The Lion King,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.::Anonymous",
1232200,That's My Boy,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.::IMDb Editors",
0017925,The General,"When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.::Kenneth Chisholm <kchishol@mnsi.net>",
1255953,Incendies,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.::Anonymous,
